name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-01,22.5,11,16,22.5,11,16,12.1,79.6,0,0,0,,0,0,28.1,16.6,99,1016.4,3.9,1,154.8,13.5,6,,2017-01-01T07:14:22,2017-01-01T17:36:06,0.11,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-02,22.1,11,15.7,22.1,11,15.7,12.7,83.3,0,0,0,,0,0,21.2,12.5,268.2,1018.4,11.9,0.6,152.2,13.1,6,,2017-01-02T07:14:37,2017-01-02T17:36:48,0.14,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-03,22.1,10.5,15.1,22.1,10.5,15.1,12.2,84.9,0,0,0,,0,0,17.3,11,269.6,1018.6,29.5,0.6,159.9,13.7,6,,2017-01-03T07:14:50,2017-01-03T17:37:31,0.18,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-04,24.1,10.9,16.9,24.1,10.9,16.9,11.9,75.4,0,0,0,,0,0,20.2,11.2,171,1016.1,0,1,163.8,14.2,6,,2017-01-04T07:15:01,2017-01-04T17:38:15,0.21,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-05,24.3,12.9,17.4,24.3,12.9,17.4,12.3,75,0,0,0,,0,0,16.2,9.4,263.2,1014.4,0.1,1.1,165.9,14.3,6,,2017-01-05T07:15:11,2017-01-05T17:38:59,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-06,24,14.5,18.2,24,14.5,18.2,13.4,76.4,0,0,0,,0,0,35.6,14.6,122.3,1012.3,15.7,1.4,147.7,12.8,6,,2017-01-06T07:15:19,2017-01-06T17:39:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-07,16,13,14.4,16,13,14.4,13.6,95.2,3.956,100,12.5,rain,0,0,26.6,18.3,120.9,1011.6,72,0.9,121.4,10.5,4,,2017-01-07T07:15:26,2017-01-07T17:40:30,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-08,21,12,14.9,21,12,14.9,11.8,83.1,0,0,0,,0,0,22,12.5,76,1015.1,36.4,1.2,137.4,12,6,,2017-01-08T07:15:31,2017-01-08T17:41:16,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-09,18.1,9.9,12.9,18.1,8.7,12.9,10.2,84.7,0,0,0,,0,0,24.1,11.2,302.2,1015.8,25.7,0.9,159.4,13.9,6,,2017-01-09T07:15:35,2017-01-09T17:42:03,0.39,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-10,17.1,6,11.2,17.1,5.1,11,4.4,68.8,0,0,0,,0,0,33.5,22.2,287.6,1016.5,0,1.8,180.8,15.7,7,,2017-01-10T07:15:37,2017-01-10T17:42:50,0.42,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-11,16.9,5.9,10.6,16.9,4,10.1,3.2,63,0,0,0,,0,0,28.8,20.4,273.8,1016.8,5.7,1.5,180.1,15.5,7,,2017-01-11T07:15:38,2017-01-11T17:43:38,0.46,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-12,18,5,11,18,4,10.9,4.6,68.9,0,0,0,,0,0,22.3,18.2,283,1016.6,1.6,1.6,178.9,15.6,7,,2017-01-12T07:15:37,2017-01-12T17:44:26,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-13,19,5.7,11.5,19,5.7,11.5,4.6,67.4,0,0,0,,0,0,23.4,12.8,307.1,1017.4,0,1.2,182.2,15.8,7,,2017-01-13T07:15:34,2017-01-13T17:45:15,0.53,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-14,19,6,12,19,6,12,5.5,67.3,0,0,0,,0,0,16.9,14.6,290.3,1018.7,36.6,1.1,165,14.3,7,,2017-01-14T07:15:29,2017-01-14T17:46:04,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-15,23.1,9,15.8,23.1,9,15.8,5.5,54.8,0,0,0,,0,0,16.6,11,173.4,1018.2,38.6,1.3,176.6,15.3,7,,2017-01-15T07:15:23,2017-01-15T17:46:53,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-16,17.7,9.3,13.7,17.7,7,13.6,8,69.2,0,0,0,,0,0,29.5,22,293.7,1016.8,32,1.3,176.7,15.3,7,,2017-01-16T07:15:16,2017-01-16T17:47:42,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-17,15,5,9.8,15,2.1,8.9,7,83.6,0,0,0,,0,0,27.4,14.6,285.5,1018.6,38.5,0.9,179,15.6,7,,2017-01-17T07:15:07,2017-01-17T17:48:32,0.65,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-18,19,5,11.3,19,4,11.2,6.8,76.2,0,0,0,,0,0,25.2,15.8,308.3,1021.6,31.8,0.9,182.4,15.8,7,,2017-01-18T07:14:56,2017-01-18T17:49:22,0.69,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-19,19.9,6.1,12.1,19.9,3.8,11.5,7.3,76.2,0,0,0,,0,0,30.6,18.2,285.2,1022.9,15.6,0.9,181.2,15.5,7,,2017-01-19T07:14:44,2017-01-19T17:50:12,0.72,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-20,19.1,6,11.3,19.1,4.5,10.9,6.3,75.2,0,0,0,,0,0,28.1,16.6,270.8,1022,46.6,0.9,168.8,14.6,7,,2017-01-20T07:14:30,2017-01-20T17:51:02,0.75,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-21,19,5,12.5,19,3.3,12.2,6.8,72.4,0,0,0,,0,0,20.5,11.2,266.4,1020.6,38.6,1.1,131,11.3,5,,2017-01-21T07:14:14,2017-01-21T17:51:52,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-22,23.6,9,15.5,23.6,8,15.4,10.5,75.1,0,0,0,,0,0,22.7,14.6,297,1021.4,18.8,1,169.9,14.7,7,,2017-01-22T07:13:57,2017-01-22T17:52:43,0.82,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-23,24,9,15.8,24,8.5,15.8,11.2,77.6,0,0,0,,0,0,24.8,13,278.3,1020.1,9.5,0.8,180.3,15.6,7,,2017-01-23T07:13:38,2017-01-23T17:53:33,0.85,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-24,25.1,11,17.4,25.1,11,17.4,11.7,72.2,0,0,0,,0,0,17.6,10.9,341.5,1018.7,14.7,1,174.4,15,7,,2017-01-24T07:13:18,2017-01-24T17:54:23,0.88,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-25,25.5,14,19.5,25.5,14,19.5,14.3,73.7,3.912,100,4.17,rain,0,0,39.6,20.3,116.8,1018.4,52.9,1.2,143.2,12.4,6,,2017-01-25T07:12:56,2017-01-25T17:55:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-26,18,14,16.5,18,14,16.5,15.4,92.9,33.894,100,20.83,rain,0,0,34.2,18.4,72.3,1017.8,87.7,1,45.9,4,2,,2017-01-26T07:12:33,2017-01-26T17:56:04,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-27,18.1,12,14.7,18.1,12,14.7,12.7,88.3,0.1,100,4.17,rain,0,0,38.5,20.2,276.1,1018.1,49.6,1,131.5,11.4,6,,2017-01-27T07:12:08,2017-01-27T17:56:54,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-28,18.1,10,13.2,18.1,10,13.2,11.6,90.2,0,0,0,,0,0,24.8,14.8,276.2,1020,47.9,0.6,166.9,14.2,6,,2017-01-28T07:11:42,2017-01-28T17:57:44,0,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-29,21,11,14.8,21,11,14.8,11.9,84.2,0,0,0,,0,0,31.7,16.6,268.8,1017.6,44.7,0.8,190,16.4,7,,2017-01-29T07:11:14,2017-01-29T17:58:34,0.05,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-30,21.1,11,15,21.1,11,15,11.6,81.9,0,0,0,,0,0,18.4,12.9,297.4,1016.3,33.7,0.6,189.5,16.3,7,,2017-01-30T07:10:45,2017-01-30T17:59:23,0.08,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-01-31,22.9,10,16.5,22.9,10,16.5,12.5,79.1,0,0,0,,0,0,25.2,14.8,306.3,1015.5,3.6,0.9,175.9,15.2,7,,2017-01-31T07:10:14,2017-01-31T18:00:13,0.12,Clear,Clear conditions throughout the day.,fog,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-01,21.1,10,15.1,21.1,10,15.1,11.3,80.1,0,0,0,,0,0,23.4,16,280.2,1017.2,17.6,1.1,198.9,17.1,7,,2017-02-01T07:09:42,2017-02-01T18:01:02,0.15,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-02,23.1,10,16.3,23.1,10,16.3,10.1,71,0,0,0,,0,0,16.2,9.4,299,1019.3,23.9,1.5,198.9,17.1,7,,2017-02-02T07:09:08,2017-02-02T18:01:51,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-03,24.1,11,17,24.1,11,17,11.3,71.5,0,0,0,,0,0,18,12.8,277.3,1018.2,33.6,1.4,198.1,17,7,,2017-02-03T07:08:34,2017-02-03T18:02:39,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-04,23.1,14,18.1,23.1,14,18.1,13.8,77.5,0,0,0,,0,0,38.9,20.2,117.3,1015,43.1,1.2,167.5,14.5,6,,2017-02-04T07:07:57,2017-02-04T18:03:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-05,23.1,16,19,23.1,16,19,14.6,76.2,0,0,0,,0,0,39.6,22.3,114.6,1013.8,46,1.4,162,14,7,,2017-02-05T07:07:20,2017-02-05T18:04:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-06,23.1,13,16.8,23.1,13,16.8,11.7,75.2,0,0,0,,0,0,27.7,18,289.8,1016.1,35.6,1.7,184.3,15.9,7,,2017-02-06T07:06:41,2017-02-06T18:05:03,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-07,21.1,8.1,14.6,21.1,6.2,14.4,8.3,68.1,0,0,0,,0,0,28.8,18.2,287.1,1016.4,20,2.3,204.3,17.6,8,,2017-02-07T07:06:01,2017-02-07T18:05:51,0.37,Clear,Partly cloudy throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-08,23.1,9.1,16,23.1,8.1,15.9,8.8,66.4,0,0,0,,0,0,20.9,14.8,273.3,1015.5,26.9,1.8,209.2,17.9,8,,2017-02-08T07:05:19,2017-02-08T18:06:38,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-09,21.8,10,15.7,21.8,10,15.7,9.5,69,0,0,0,,0,0,34.6,20.5,294.1,1016.4,0,1.8,207.8,17.8,8,,2017-02-09T07:04:36,2017-02-09T18:07:24,0.44,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-10,22,8.1,15,22,7.5,14.9,8.5,68.6,0,0,0,,0,0,31.7,20.5,279.6,1016,0,2.3,216.1,18.8,8,,2017-02-10T07:03:52,2017-02-10T18:08:11,0.47,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-11,23.1,8,15.8,23.1,8,15.8,7.3,62.3,0,0,0,,0,0,21.6,14.6,300.5,1016.5,0,2.3,218.5,18.8,8,,2017-02-11T07:03:07,2017-02-11T18:08:57,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-12,24.1,10,16.7,24.1,10,16.7,8.9,63.2,0,0,0,,0,0,17.6,12.6,10.9,1019.6,0,1.8,215.5,18.7,8,,2017-02-12T07:02:21,2017-02-12T18:09:42,0.54,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-13,23.2,10,16.5,23.2,10,16.5,9.3,66.4,0,0,0,,0,0,24.5,16.5,298.8,1021.5,2.6,1.9,219.2,18.8,8,,2017-02-13T07:01:34,2017-02-13T18:10:27,0.57,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-14,24.9,9,16.6,24.9,8,16.6,9.3,65.8,0,0,0,,0,0,27.4,18.3,286,1021.6,8.6,1.6,223.5,19.4,8,,2017-02-14T07:00:45,2017-02-14T18:11:12,0.6,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-15,26.1,11,18.1,26.1,11,18.1,10.1,63.1,0,0,0,,0,0,25.6,18.3,280.9,1020.9,1.3,2.1,217.6,18.8,8,,2017-02-15T06:59:55,2017-02-15T18:11:56,0.64,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-16,26,12.1,19.5,26,12.1,19.5,11.1,61,0,0,0,,0,0,29.5,18.4,277.7,1018.4,27.1,1.8,208.3,18,7,,2017-02-16T06:59:05,2017-02-16T18:12:40,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-17,26.3,15,19.6,26.3,15,19.6,13,67.2,0,0,0,,0,0,31,18.2,273.4,1017.5,38.6,2,198,17.1,7,,2017-02-17T06:58:13,2017-02-17T18:13:24,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-18,29.1,14,21.4,28.3,14,21.3,14.1,67.8,0,0,0,,0,0,26.6,18.2,290.3,1017.4,37.2,1.9,221.7,19,8,,2017-02-18T06:57:20,2017-02-18T18:14:07,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-19,30.1,15.1,22.7,28.9,15.1,22.4,13.7,61.5,0,0,0,,0,0,23.8,14.6,289.4,1014.3,43.1,2.6,219.4,18.9,8,,2017-02-19T06:56:27,2017-02-19T18:14:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-20,32,18.3,24.4,30.3,18.3,24.1,13.1,52.8,0,0,0,,0,0,23.8,11.2,242.4,1006.9,28.4,2.5,207.8,18,8,,2017-02-20T06:55:32,2017-02-20T18:15:32,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-21,25,15.1,20.1,25,15.1,20.1,14,69.1,0,0,0,,0,0,30.2,18.4,268.8,1007.9,30,2.5,203.4,17.6,7,,2017-02-21T06:54:36,2017-02-21T18:16:14,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-22,27.1,14,20.2,26.5,14,20.1,10.7,59.9,0,0,0,,0,0,22.7,18.2,292.2,1012.1,7.6,2.5,236.7,20.7,8,,2017-02-22T06:53:40,2017-02-22T18:16:56,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-23,25.3,11.1,18.8,25.3,11.1,18.8,4.7,43.3,0,0,0,,0,0,41.2,22.3,296.1,1014.7,0,3.1,240.9,20.8,8,,2017-02-23T06:52:43,2017-02-23T18:17:37,0.89,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD,42183099999"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-24,25,9,18.2,25,7.6,18.2,5.8,47.4,0,0,0,,0,0,44.3,25.8,290.2,1016.5,0,3.1,242.6,20.8,8,,2017-02-24T06:51:45,2017-02-24T18:18:17,0.92,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-25,27,10.2,18.9,26.3,10.2,18.8,6.2,46.7,0,0,0,,0,0,53.6,26.3,283.2,1015.1,0,2.9,238.5,20.7,8,,2017-02-25T06:50:46,2017-02-25T18:18:58,0.96,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-26,27,11,19,26.2,11,19,8.1,53.6,0,0,0,,0,0,33.5,22.3,274.3,1013,0,2.8,243.9,20.9,8,,2017-02-26T06:49:46,2017-02-26T18:19:38,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-27,28.3,11,20.4,27.2,11,20.2,8.1,49.7,0,0,0,,0,0,24.8,14.7,292.4,1014.5,0,2.9,240.8,20.8,8,,2017-02-27T06:48:45,2017-02-27T18:20:17,0.02,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-02-28,33,14.3,22.8,31,14.3,22.3,9.9,49,0,0,0,,0,0,19.8,12.9,123.6,1014.2,14.9,2.7,229.1,19.8,8,,2017-02-28T06:47:44,2017-02-28T18:20:56,0.06,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-01,29.9,19.8,24.2,29.4,19.8,24,12,48,0,0,0,,0,0,26.6,20.1,86.7,1012.9,42.5,2.5,206.8,18,7,,2017-03-01T06:46:42,2017-03-01T18:21:35,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-02,28,16.1,22.3,27.4,16.1,22.3,14.4,62.5,0,0,0,,0,0,20.5,16.6,286.3,1012.6,43.5,2.4,210.7,18.2,7,,2017-03-02T06:45:40,2017-03-02T18:22:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-03,27.1,15,21.2,26.7,15,21.1,8.9,48.6,0,0,0,,0,0,29.5,16.6,314.7,1011.5,35.7,3.5,234.1,20.4,9,,2017-03-03T06:44:37,2017-03-03T18:22:52,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-04,26.6,12,19.4,26.6,12,19.4,8.3,52.6,0,0,0,,0,0,29.5,22,290,1010.6,13.8,3.1,255.6,22.1,9,,2017-03-04T06:43:33,2017-03-04T18:23:30,0.2,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-05,27.6,11,19.3,26.7,11,19.1,7,50.2,0,0,0,,0,0,36,22.2,290.7,1011.3,5.6,2.6,256.3,22,9,,2017-03-05T06:42:29,2017-03-05T18:24:07,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-06,28.5,11,20.2,27.4,11,20,6.7,45,0,0,0,,0,0,33.5,16.6,286.2,1011,8.9,3,252.3,21.7,9,,2017-03-06T06:41:24,2017-03-06T18:24:44,0.27,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-07,30,13,21.7,28.2,13,21.4,8.3,46.8,0,0,0,,0,0,27.4,11.9,140,1009.4,37.1,2.6,225,19.6,8,,2017-03-07T06:40:19,2017-03-07T18:25:21,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-08,26.5,19,22,26.5,19,22,10.5,48.9,0,0,0,,0,0,33.5,24.1,43.3,1009,56.1,3.7,214.7,18.5,9,,2017-03-08T06:39:13,2017-03-08T18:25:58,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-09,26.9,15,19.3,26.6,15,19.3,12.6,67.7,10.122,100,8.33,rain,0,0,33.5,21.9,79.9,1008.5,49,2.8,223.1,19.2,8,,2017-03-09T06:38:07,2017-03-09T18:26:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-10,24.7,15,18.2,24.7,15,18.2,12.1,68.8,0,0,0,,0,0,43.6,18.2,128.9,1007.3,54.7,3.7,213.2,18.5,8,,2017-03-10T06:37:00,2017-03-10T18:27:10,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-11,23,12,17.4,23,12,17.4,9.2,62.4,1.974,100,4.17,rain,0,0,33.5,15.1,9.4,1010.3,44.6,4,229.9,19.9,8,,2017-03-11T06:35:53,2017-03-11T18:27:46,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-12,22.9,12.5,17.7,22.9,12.5,17.7,8.1,56.4,9.912,100,4.17,rain,0,0,46.4,27.7,317.9,1014.4,37,3.5,261.5,22.5,9,,2017-03-12T06:34:45,2017-03-12T18:28:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-13,23.9,10,17.6,23.9,10,17.6,5.8,49.9,0,0,0,,0,0,32.4,14.8,308.6,1014.8,2.4,3.7,268,23.2,9,,2017-03-13T06:33:38,2017-03-13T18:28:56,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-03-14,26,11.3,18.6,26,11.3,18.6,6.5,48.6,0,0,0,,0,0,27.7,13,313.1,1016.5,7.5,3.4,266.3,23.1,9,,2017-03-14T06:32:30,2017-03-14T18:29:31,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
